hu_ngram,n,en_word,en_pron,cost,count
eg + es + en,3,flesh,f l ɛ ʃ,3.07,5
egy + es + ít,3,flesh,f l ɛ ʃ,3.07,5
ek + ed + et,3,fled,f l ɛ d,3.07,5
ek + ez + és,3,sketch,s k ɛ tʃ,3.07,5
er + ed + ett,3,fled,f l ɛ d,3.07,5
et + tes + ít,3,flesh,f l ɛ ʃ,3.07,5
et + tud + om,3,stood,s t ʊ d,3.07,5
eg + et + és,3,sweat,s w ɛ t,3.07,4
et + ei + t,3,step,s t ɛ p,3.07,4
ér + t + e,3,that's,ð æ t s,3.07,4
ás + ok + at,3,smoke,s m oʊ k,3.083,36
ály + oz + ás,3,flows,f l oʊ z,3.083,9
ás + ok + on,3,smoke,s m oʊ k,3.083,6
ít + ott + ak,3,stone,s t oʊ n,3.083,6
ár + oz + at,3,flows,f l oʊ z,3.083,5
át + os + ság,3,stone,s t oʊ n,3.083,4
ék + ony + abb,3,scope,s k oʊ p,3.083,4
ös + szet + ét,3,sweat,s w ɛ t,3.12,5
ös + szes + ít,3,flesh,f l ɛ ʃ,3.12,4
on + ál + is,3,owned,oʊ n d,3.123,11
ol + ít + ás,3,old,oʊ l d,3.123,7
ol + óg + us,3,old,oʊ l d,3.123,7
nyom + oz + ó,3,home,h oʊ m,3.123,6
ít + és + é,3,states,s t eɪ t s,3.16,41
ség + é + t,3,spent,s p ɛ n t,3.16,32
ép + ít + és,3,spots,s p ɑ t s,3.16,28
ut + as + ít,3,stops,s t ɑ p s,3.16,26
ság + á + t,3,spent,s p ɛ n t,3.16,25
og + at + ás,3,spots,s p ɑ t s,3.16,15
ít + ás + á,3,states,s t eɪ t s,3.16,15
ut + az + ás,3,stops,s t ɑ p s,3.16,13
ít + ás + t,3,states,s t eɪ t s,3.16,10
um + en + tum,3,spent,s p ɛ n t,3.16,9
al + ap + ít,3,blocks,b l ɑ k s,3.16,7
ép + ít + ész,3,spots,s p ɑ t s,3.16,7
ít + és + t,3,states,s t eɪ t s,3.16,7
al + is + ta,3,plant,p l æ n t,3.16,6
al + ap + já,3,blocks,b l ɑ k s,3.16,5
szál + lít + ó,3,spent,s p ɛ n t,3.16,5
al + ex + an,3,blocks,b l ɑ k s,3.16,4
ül + ál + ló,3,plant,p l æ n t,3.16,4
őd + és + t,3,spent,s p ɛ n t,3.16,4
ve + tté + k,3,left,l ɛ f t,3.17,9
ény + ek + et,3,snake,s n eɪ k,3.17,5
ac + it + ás,3,tweets,t w i t s,3.19,5
ít + és + e,3,states,s t eɪ t s,3.2,25
ez + és + t,3,spent,s p ɛ n t,3.2,15
ép + ít + ett,3,spots,s p ɑ t s,3.2,9
ő + d + nek,3,blank,b l æ ŋ k,3.2,8
ugy + an + ez,3,blonde,b l ɑ n d,3.2,6
ő + k + nek,3,schools,s k u l z,3.2,6
ed + és + t,3,spent,s p ɛ n t,3.2,5
el + ít + és,3,plates,p l eɪ t s,3.2,5
et + és + é,3,states,s t eɪ t s,3.2,5
nő + tt + ek,3,blank,b l æ ŋ k,3.2,5
epl + ő + k,3,spent,s p ɛ n t,3.2,4
es + ít + ő,3,states,s t eɪ t s,3.2,4
et + és + t,3,states,s t eɪ t s,3.2,4
t + é + vel,3,tweets,t w i t s,3.2,4
ve + tt + em,3,left,l ɛ f t,3.22,8
e + ur + óp,3,looks,l ʊ k s,3.22,5
kap + csol + at,3,cop,k ɑ p,3.24,38
hat + at + lan,3,hot,h ɑ t,3.24,30
tap + asz + tal,3,top,t ɑ p,3.24,23
fel + vét + el,3,fell,f ɛ l,3.24,19
min + isz + ter,3,min,m ɪ n,3.24,17
kap + csol + ód,3,cop,k ɑ p,3.24,13
et + é + nek,3,stand,s t æ n d,3.24,12
del + kez + és,3,del,d ɛ l,3.24,11
et + kez + ő,3,styles,s t aɪ l z,3.24,11
min + den + ki,3,min,m ɪ n,3.24,11
pol + it + ika,3,paul,p ɔ l,3.24,10
von + at + koz,3,von,v ɔ n,3.24,10
min + dket + tő,3,min,m ɪ n,3.24,9
pol + it + iká,3,paul,p ɔ l,3.24,9
til + tak + oz,3,till,t ɪ l,3.24,9
fel + kész + ül,3,fell,f ɛ l,3.24,8
min + degy + ik,3,min,m ɪ n,3.24,8
eny + ség + é,3,end,ɛ n d,3.24,7
fele + ség + é,3,fell,f ɛ l,3.24,7
ki + dolg + oz,3,kid,k ɪ d,3.24,7
fed + él + zet,3,fed,f ɛ d,3.24,6
ki + kap + csol,3,kick,k ɪ k,3.24,6
ki + szol + gál,3,kiss,k ɪ s,3.24,6
tek + in + tet,3,tech,t ɛ k,3.24,6
bele + egy + ez,3,bell,b ɛ l,3.24,5
el + ked + ő,3,planned,p l æ n d,3.24,5
fel + mér + és,3,fell,f ɛ l,3.24,5
fel + ügyel + ő,3,fell,f ɛ l,3.24,5
met + rik + us,3,met,m ɛ t,3.24,5
min + den + nap,3,min,m ɪ n,3.24,5
tek + in + tély,3,tech,t ɛ k,3.24,5
el + kezd + t,3,blocks,b l ɑ k s,3.24,4
et + é + re,3,states,s t eɪ t s,3.24,4
et + és + e,3,states,s t eɪ t s,3.24,4
exu + ál + is,3,x,ɛ k s,3.24,4
fel + szab + ad,3,fell,f ɛ l,3.24,4
hat + ás + ai,3,hot,h ɑ t,3.24,4
ki + képz + és,3,kick,k ɪ k,3.24,4
ki + talál + t,3,kit,k ɪ t,3.24,4
kol + os + tor,3,call,k ɔ l,3.24,4
tel + en + ség,3,tell,t ɛ l,3.24,4
ul + t + ak,3,blank,b l æ ŋ k,3.28,4
köz + pont + já,3,cos,k ɔ s,3.29,5
szim + ból + um,3,seem,s i m,3.29,5
tul + aj + don,3,tool,t u l,3.307,45
it + ika + i,3,stick,s t ɪ k,3.32,7
szak + szer + vez,3,socks,s ɑ k s,3.32,4
szol + gál + at,3,soul,s oʊ l,3.323,19
tan + ul + mány,3,ton,t ʌ n,3.323,19
hal + lgat + ás,3,hull,h ʌ l,3.323,9
ony + ít + ék,3,owned,oʊ n d,3.323,9
han + gul + at,3,hung,h ʌ ŋ,3.323,8
font + os + ság,3,phone,f oʊ n,3.323,7
tan + ít + vány,3,ton,t ʌ n,3.323,6
ton + ság + os,3,tone,t oʊ n,3.323,6
font + os + abb,3,phone,f oʊ n,3.323,5
nov + em + ber,3,nov,n oʊ v,3.323,5
ony + ít + ott,3,owned,oʊ n d,3.323,5
ony + ít + ás,3,owned,oʊ n d,3.323,5
tan + ács + adó,3,ton,t ʌ n,3.323,5
bon + tak + oz,3,bone,b oʊ n,3.323,4
szab + ály + ai,3,sub,s ʌ b,3.323,4
kül + ön + böz,3,cool,k u l,3.357,14
küld + et + és,3,cool,k u l,3.357,9
al + iz + mus,3,please,p l i z,3.357,5
szün + tet + és,3,soon,s u n,3.357,5
bal + at + on,3,bulk,b ʌ l k,3.382,8
ik + op + ter,3,scope,s k oʊ p,3.382,4
kal + if + or,3,cult,k ʌ l t,3.382,4
j]=et + té + k,3,spent,s p ɛ n t,3.4,18
ál + lom + ás,3,stamp,s t æ m p,3.4,18
ál + lom + ány,3,stamp,s t æ m p,3.4,9
ély + i + ség,3,skills,s k ɪ l z,3.4,9
ély + ez + tet,3,spent,s p ɛ n t,3.4,6
él + el + misz,3,smells,s m ɛ l z,3.4,5
ény + ez + és,3,spent,s p ɛ n t,3.4,5
ez + és + é,3,end,ɛ n d,3.44,34
és + ek + et,3,spent,s p ɛ n t,3.44,34
ez + és + e,3,end,ɛ n d,3.44,23
ez + és + i,3,end,ɛ n d,3.44,15
es + ség + e,3,end,ɛ n d,3.44,13
ez + t + em,3,end,ɛ n d,3.44,13
el + len + ség,3,spent,s p ɛ n t,3.44,11
is + tá + k,3,it's,ɪ t s,3.44,11
egy + ez + és,3,spent,s p ɛ n t,3.44,9
es + ség + é,3,end,ɛ n d,3.44,9
et + or + szág,3,states,s t eɪ t s,3.44,7
ed + és + é,3,end,ɛ n d,3.44,6
egy + ip + tom,3,swift,s w ɪ f t,3.44,6
el + len + kez,3,blank,b l æ ŋ k,3.44,6
et + el + mény,3,steps,s t ɛ p s,3.44,6
iz + ál + t,3,it's,ɪ t s,3.44,6
és + ek + kel,3,spent,s p ɛ n t,3.44,6
ül + et + ei,3,plates,p l eɪ t s,3.44,6
at + ás + á,3,it's,ɪ t s,3.44,5
ez + ő + je,3,end,ɛ n d,3.44,5
i + ség + i,3,it's,ɪ t s,3.44,5
i + ség + é,3,it's,ɪ t s,3.44,5
z + ás + i,3,wish,w ɪ ʃ,3.44,5
at + ás + a,3,it's,ɪ t s,3.44,4
at + ás + t,3,it's,ɪ t s,3.44,4
ed + és + e,3,end,ɛ n d,3.44,4
ed + és + i,3,end,ɛ n d,3.44,4
eg + er + szeg,3,steps,s t ɛ p s,3.44,4
egy + én + i,3,end,ɛ n d,3.44,4
es + ség + ű,3,end,ɛ n d,3.44,4
lát + t + a,3,like,l aɪ k,3.44,4
ír + t + a,3,that,ð æ t,3.44,4
rend + ez + és,3,send,s ɛ n d,3.47,20
ak + ad + ály,3,scott,s k ɑ t,3.47,17
at + ok + at,3,stock,s t ɑ k,3.47,17
fesz + tiv + ál,3,felt,f ɛ l t,3.47,12
foly + tat + ás,3,fault,f ɔ l t,3.47,10
szerz + őd + és,3,cells,s ɛ l z,3.47,10
am + ely + ik,3,smell,s m ɛ l,3.47,8
meg + szer + ez,3,makes,m eɪ k s,3.47,8
ren + del + et,3,send,s ɛ n d,3.47,8
at + ai + t,3,stop,s t ɑ p,3.47,7
tes + tül + et,3,tent,t ɛ n t,3.47,7
ad + at + ok,3,spot,s p ɑ t,3.47,6
al + acs + ony,3,block,b l ɑ k,3.47,6
am + ily + en,3,smith,s m ɪ θ,3.47,6
gyilk + os + ság,3,milk,m ɪ l k,3.47,6
meg + te + het,3,meant,m ɛ n t,3.47,6
bir + tok + ol,3,built,b ɪ l t,3.47,5
gyil + kos + ság,3,milk,m ɪ l k,3.47,5
ily + es + mi,3,flesh,f l ɛ ʃ,3.47,5
jog + szab + ály,3,talks,t ɔ k s,3.47,5
kez + tet + és,3,kent,k ɛ n t,3.47,5
oz + at + ok,3,spot,s p ɑ t,3.47,5
pont + os + ság,3,point,p ɔɪ n t,3.47,5
ül + és + ek,3,flash,f l æ ʃ,3.47,5
am + er + ik,3,smell,s m ɛ l,3.47,4
fek + tet + és,3,felt,f ɛ l t,3.47,4
fenn + tart + ó,3,went,w ɛ n t,3.47,4
fertő + z + és,3,felt,f ɛ l t,3.47,4
foly + tat + ód,3,fault,f ɔ l t,3.47,4
gyil + kol + ás,3,milk,m ɪ l k,3.47,4
jelz + és + ek,3,tells,t ɛ l z,3.47,4
leg + zet + es,3,legs,l ɛ g z,3.47,4
len + dül + et,3,land,l æ n d,3.47,4
lát + ás + á,3,let's,l ɛ t s,3.47,4
lép + és + t,3,lips,l ɪ p s,3.47,4
meg + szab + ad,3,makes,m eɪ k s,3.47,4
meg + szül + et,3,makes,m eɪ k s,3.47,4
oz + at + os,3,spot,s p ɑ t,3.47,4
rend + el + len,3,send,s ɛ n d,3.47,4
rend + ez + ett,3,send,s ɛ n d,3.47,4
rend + őr + ök,3,send,s ɛ n d,3.47,4
test + vér + e,3,tent,t ɛ n t,3.47,4
túl + él + ő,3,told,t oʊ l d,3.47,4
egy + en + let,3,spent,s p ɛ n t,3.48,5
es + ebb + en,3,spent,s p ɛ n t,3.48,4
nyil + at + koz,3,neil,n i l,3.49,13
nyil + ván + os,3,neil,n i l,3.49,6
nyil + ván + ít,3,neil,n i l,3.49,5
nyil + ván + ul,3,neil,n i l,3.49,4
un + iv + er,3,steve,s t i v,3.507,7
ék + eny + ség,3,spent,s p ɛ n t,3.52,20
ít + ás + a,3,states,s t eɪ t s,3.52,18
ál + koz + ó,3,flags,f l æ g z,3.52,12
ó + z + tat,3,spent,s p ɛ n t,3.52,12
tén + et + é,3,turned,t ɝ n d,3.52,9
ön + leg + es,3,spent,s p ɛ n t,3.52,9
ik + us + an,3,school,s k u l,3.52,8
ít + ás + i,3,states,s t eɪ t s,3.52,8
ik + us + ok,3,school,s k u l,3.52,7
oz + ás + t,3,spent,s p ɛ n t,3.52,7
tén + et + i,3,turned,t ɝ n d,3.52,7
ugy + an + az,3,blonde,b l ɑ n d,3.52,7
ó + k + nak,3,schools,s k u l z,3.52,7
ad + ás + t,3,spent,s p ɛ n t,3.52,6
az + ás + t,3,spent,s p ɛ n t,3.52,5
kép + ez + ő,3,keeps,k i p s,3.52,5
zár + t + a,3,states,s t eɪ t s,3.52,5
ít + és + i,3,states,s t eɪ t s,3.52,5
ó + d + nak,3,blank,b l æ ŋ k,3.52,5
el + és + ek,3,flash,f l æ ʃ,3.52,4
et + é + vel,3,steve,s t i v,3.52,4
jár + t + a,3,states,s t eɪ t s,3.52,4
mét + el + t,3,meets,m i t s,3.52,4
ogat + t + a,3,blocks,b l ɑ k s,3.52,4
s + ít + eni,3,shots,ʃ ɑ t s,3.52,4
ugy + an + an,3,blonde,b l ɑ n d,3.52,4
vét + el + é,3,votes,v oʊ t s,3.52,4
ék + eny + ked,3,spent,s p ɛ n t,3.52,4
ad + ás + á,3,and,ʌ n d,3.523,16
oz + ás + a,3,old,oʊ l d,3.523,14
oz + ás + á,3,old,oʊ l d,3.523,14
om + ány + i,3,old,oʊ l d,3.523,13
oz + ás + i,3,old,oʊ l d,3.523,8
ad + ás + a,3,and,ʌ n d,3.523,7
ad + ás + i,3,and,ʌ n d,3.523,5
az + ás + á,3,and,ʌ n d,3.523,5
os + ság + a,3,old,oʊ l d,3.523,5
az + ás + a,3,and,ʌ n d,3.523,4
bony + ol + ult,3,bone,b oʊ n,3.523,4
os + ság + i,3,old,oʊ l d,3.523,4
os + ság + ú,3,old,oʊ l d,3.523,4
lal + koz + ás,3,bulk,b ʌ l k,3.532,14
hagy + tA/ + Ad,3,hunt,h ʌ n t,3.532,5
for + dul + at,3,fold,f oʊ l d,3.532,4
or + osz + or,3,close,k l oʊ s,3.533,8
ak + oz + ás,3,scope,s k oʊ p,3.533,7
od + al + om,3,skull,s k ʌ l,3.533,6
at + ok + kal,3,stone,s t oʊ n,3.533,5
at + os + an,3,stone,s t oʊ n,3.533,5
od + alm + i,3,skull,s k ʌ l,3.533,4
egy + üt + tes,3,schools,s k u l z,3.55,11
elő + ad + ó,3,planned,p l æ n d,3.56,8
bűn + öz + ő,3,band,b æ n d,3.57,5
ter + ül + et,3,tells,t ɛ l z,3.62,45
tev + ék + eny,3,tells,t ɛ l z,3.62,26
meg + ál + lap,3,meant,m ɛ n t,3.62,16
való + s + ít,3,golf,g ɑ l f,3.62,13
őd + és + é,3,flash,f l æ ʃ,3.62,11
bej + ár + at,3,belt,b ɛ l t,3.62,10
ker + ül + et,3,kent,k ɛ n t,3.62,10
dem + ény + ez,3,dealt,d ɛ l t,3.62,9
dolg + oz + ó,3,called,k ɔ l d,3.62,9
hely + zet + é,3,held,h ɛ l d,3.62,8
kar + ács + ony,3,cops,k ɑ p s,3.62,8
szem + ély + ek,3,self,s ɛ l f,3.62,8
szer + ű + ség,3,self,s ɛ l f,3.62,8
tart + ás + á,3,want,w ɑ n t,3.62,8
bev + ét + el,3,belt,b ɛ l t,3.62,7
ki + hív + ás,3,killed,k ɪ l d,3.62,7
kiv + ét + el,3,killed,k ɪ l d,3.62,7
rend + szer + é,3,went,w ɛ n t,3.62,7
tov + áb + bít,3,talks,t ɔ k s,3.62,7
vil + ág + ít,3,killed,k ɪ l d,3.62,7
ír + ás + á,3,flash,f l æ ʃ,3.62,7
becs + ül + et,3,belt,b ɛ l t,3.62,6
fel + lép + és,3,felt,f ɛ l t,3.62,6
forr + ás + ok,3,fault,f ɔ l t,3.62,6
koz + ás + ok,3,called,k ɔ l d,3.62,6
meg + kül + ön,3,meant,m ɛ n t,3.62,6
saj + át + os,3,shots,ʃ ɑ t s,3.62,6
tart + ás + a,3,want,w ɑ n t,3.62,6
tat + ás + ok,3,lots,l ɑ t s,3.62,6
terv + ez + t,3,tells,t ɛ l z,3.62,6
forg + at + ó,3,fault,f ɔ l t,3.62,5
gat + ó + ság,3,lots,l ɑ t s,3.62,5
hely + szín + é,3,gets,g ɛ t s,3.62,5
ki + ép + ít,3,killed,k ɪ l d,3.62,5
kor + á + ban,3,called,k ɔ l d,3.62,5
kör + nyék + é,3,cold,k oʊ l d,3.62,5
kör + ül + ött,3,cold,k oʊ l d,3.62,5
lap + ít + ott,3,lots,l ɑ t s,3.62,5
meg + új + ul,3,meant,m ɛ n t,3.62,5
mot + ív + um,3,thoughts,θ ɔ t s,3.62,5
tal + án + os,3,told,t oʊ l d,3.62,5
talál + t + a,3,told,t oʊ l d,3.62,5
tart + ás + i,3,want,w ɑ n t,3.62,5
tart + ás + t,3,want,w ɑ n t,3.62,5
terv + ez + ő,3,tells,t ɛ l z,3.62,5
ér + és + é,3,flash,f l æ ʃ,3.62,5
ír + ás + a,3,flash,f l æ ʃ,3.62,5
feb + ru + ár,3,felt,f ɛ l t,3.62,4
hibá + s + od,3,hits,h ɪ t s,3.62,4
ked + és + ek,3,kent,k ɛ n t,3.62,4
kedv + ez + ő,3,kent,k ɛ n t,3.62,4
kor + szer + ű,3,called,k ɔ l d,3.62,4
lap + ít + ás,3,lots,l ɑ t s,3.62,4
le + zár + ás,3,left,l ɛ f t,3.62,4
leg + ál + is,3,left,l ɛ f t,3.62,4
lel + ki + is,3,left,l ɛ f t,3.62,4
meg + néz + t,3,meant,m ɛ n t,3.62,4
meg + ép + ít,3,meant,m ɛ n t,3.62,4
pusz + tul + t,3,point,p ɔɪ n t,3.62,4
szem + ély + es,3,self,s ɛ l f,3.62,4
szer + ű + sít,3,self,s ɛ l f,3.62,4
szerv + ez + ő,3,self,s ɛ l f,3.62,4
tal + ál + at,3,told,t oʊ l d,3.62,4
val + ós + ul,3,golf,g ɑ l f,3.62,4
áll + ás + a,3,flash,f l æ ʃ,3.62,4
áll + ás + á,3,flash,f l æ ʃ,3.62,4
őd + és + e,3,flash,f l æ ʃ,3.62,4
őd + és + i,3,flash,f l æ ʃ,3.62,4
biz + ony + ít,3,his,h ɪ z,3.64,35
tud + om + ány,3,would,w ʊ d,3.64,29
sor + oz + at,3,sean,ʃ ɔ n,3.64,27
köv + et + el,3,code,k oʊ d,3.64,21
magy + ar + áz,3,mom,m ɑ m,3.64,21
hiv + at + al,3,have,h æ v,3.64,20
be + fej + ez,3,bed,b ɛ d,3.64,19
ki + ad + ás,3,king,k ɪ ŋ,3.64,19
pil + lan + at,3,pick,p ɪ k,3.64,18
szer + en + csé,3,said,s ɛ d,3.64,18
köz + el + ít,3,those,ð oʊ z,3.64,17
hagy + om + ány,3,hot,h ɑ t,3.64,16
has + on + lít,3,hot,h ɑ t,3.64,16
feny + eg + et,3,fell,f ɛ l,3.64,15
ki + fej + ez,3,king,k ɪ ŋ,3.64,15
köz + ös + ség,3,those,ð oʊ z,3.64,15
meg + erő + s,3,men,m ɛ n,3.64,15
szer + epl + ő,3,said,s ɛ d,3.64,15
hely + ez + és,3,head,h ɛ d,3.64,14
fej + ez + és,3,fell,f ɛ l,3.64,13
foly + am + at,3,fall,f ɔ l,3.64,13
in + téz + et,3,ain't,eɪ n t,3.64,13
lek + ed + és,3,like,l aɪ k,3.64,13
dok + um + en,3,talk,t ɔ k,3.64,12
nev + ez + és,3,net,n ɛ t,3.64,12
csat + or + ná,3,not,n ɑ t,3.64,11
hely + et + tes,3,head,h ɛ d,3.64,11
kész + ül + t,3,case,k eɪ s,3.64,11
magy + ar + or,3,mom,m ɑ m,3.64,11
meg + köz + el,3,men,m ɛ n,3.64,11
seb + es + ség,3,web,w ɛ b,3.64,11
tel + jes + ít,3,tell,t ɛ l,3.64,11
vez + et + ék,3,says,s ɛ z,3.64,11
jav + as + ol,3,you've,j u v,3.64,10
meg + egy + ez,3,men,m ɛ n,3.64,10
semmi + s + ít,3,shell,ʃ ɛ l,3.64,10
bef + oly + ás,3,bed,b ɛ d,3.64,9
gyak + or + ol,3,job,dʒ ɑ b,3.64,9
hasz + nál + t,3,house,h aʊ s,3.64,9
lep + et + és,3,let,l ɛ t,3.64,9
menny + i + ség,3,men,m ɛ n,3.64,9
szav + az + at,3,save,s eɪ v,3.64,9
szav + az + ás,3,save,s eɪ v,3.64,9
szer + et + et,3,said,s ɛ d,3.64,9
fej + ez + et,3,fell,f ɛ l,3.64,8
ged + ély + ez,3,said,s ɛ d,3.64,8
jel + lemz + ő,3,yet,j ɛ t,3.64,8
kom + mun + ik,3,call,k ɔ l,3.64,8
med + en + cé,3,said,s ɛ d,3.64,8
sad + al + om,3,should,ʃ ʊ d,3.64,8
tak + ar + ít,3,take,t eɪ k,3.64,8
vesz + ély + es,3,yes,j ɛ s,3.64,8
be + foly + ás,3,bed,b ɛ d,3.64,7
csel + ek + ed,3,well,w ɛ l,3.64,7
hasz + nál + ó,3,house,h aʊ s,3.64,7
hely + i + ség,3,head,h ɛ d,3.64,7
in + ter + jú,3,ain't,eɪ n t,3.64,7
köz + el + ed,3,those,ð oʊ z,3.64,7
leg + es + en,3,let,l ɛ t,3.64,7
meg + ak + ad,3,men,m ɛ n,3.64,7
sik + er + ül,3,shit,ʃ ɪ t,3.64,7
szer + ek + et,3,said,s ɛ d,3.64,7
szer + ep + el,3,said,s ɛ d,3.64,7
tat + tA/ + Ad,3,top,t ɑ p,3.64,7
tet + tA/ + Ad,3,tell,t ɛ l,3.64,7
vis + el + et,3,wish,w ɪ ʃ,3.64,7
be + biz + ony,3,bed,b ɛ d,3.64,6
csol + at + ok,3,call,k ɔ l,3.64,6
in + tel + lig,3,ain't,eɪ n t,3.64,6
jel + öl + és,3,well,w ɛ l,3.64,6
ki + fog + ás,3,king,k ɪ ŋ,3.64,6
kész + ít + ő,3,case,k eɪ s,3.64,6
mat + em + at,3,not,n ɑ t,3.64,6
szap + or + od,3,top,t ɑ p,3.64,6
tud + om + ás,3,would,w ʊ d,3.64,6
vesz + ély + ez,3,yes,j ɛ s,3.64,6
vez + et + ek,3,says,s ɛ z,3.64,6
be + köv + et,3,back,b æ k,3.64,5
be + mut + at,3,them,ð ɛ m,3.64,5
bic + ik + li,3,been,b ɪ n,3.64,5
biz + ony + os,3,his,h ɪ z,3.64,5
bud + ap + es,3,would,w ʊ d,3.64,5
figy + el + em,3,fit,f ɪ t,3.64,5
fog + ad + ás,3,fall,f ɔ l,3.64,5
hely + ez + ett,3,head,h ɛ d,3.64,5
hiv + at + ás,3,have,h æ v,3.64,5
hív + ás + t,3,have,h æ v,3.64,5
in + dul + at,3,and,ʌ n d,3.64,5
jel + en + et,3,well,w ɛ l,3.64,5
jer + uzs + ál,3,yet,j ɛ t,3.64,5
jog + os + ul,3,y'all,j ɔ l,3.64,5
kar + ri + er,3,cause,k ɑ z,3.64,5
kev + er + ed,3,ken,k ɛ n,3.64,5
ki + em + el,3,king,k ɪ ŋ,3.64,5
le + het + et,3,let,l ɛ t,3.64,5
mag + az + in,3,mom,m ɑ m,3.64,5
mar + ad + ék,3,mom,m ɑ m,3.64,5
nev + ez + et,3,net,n ɛ t,3.64,5
nev + ez + ett,3,net,n ɛ t,3.64,5
nál + at + á,3,nail,n eɪ l,3.64,5
néz + t + em,3,nice,n aɪ s,3.64,5
tag + oz + at,3,top,t ɑ p,3.64,5
tel + lig + en,3,tell,t ɛ l,3.64,5
tet + ov + ál,3,get,g ɛ t,3.64,5
toz + at + os,3,talk,t ɔ k,3.64,5
val + am + ely,3,doll,d ɑ l,3.64,5
vezet + ő + k,3,says,s ɛ z,3.64,5
be + ruhá + z,3,bed,b ɛ d,3.64,4
be + vet + és,3,bed,b ɛ d,3.64,4
civ + il + iz,3,give,g ɪ v,3.64,4
dag + an + at,3,don,d ɑ n,3.64,4
en + ci + ál,3,end,ɛ n d,3.64,4
en + tál + is,3,end,ɛ n d,3.64,4
fej + ez + őd,3,fell,f ɛ l,3.64,4
fogy + at + ék,3,fall,f ɔ l,3.64,4
foly + ad + ék,3,fall,f ɔ l,3.64,4
for + rad + al,3,fall,f ɔ l,3.64,4
harm + ad + á,3,hot,h ɑ t,3.64,4
hol + lywo + od,3,hall,h ɔ l,3.64,4
hossz + abb + ít,3,hall,h ɔ l,3.64,4
hossz + ú + ság,3,hall,h ɔ l,3.64,4
hul + lad + ék,3,hook,h ʊ k,3.64,4
in + dok + ol,3,and,ʌ n d,3.64,4
j]=té + k + é,3,yet,j ɛ t,3.64,4
ked + elm + i,3,could,k ʊ d,3.64,4
kel + lem + et,3,ken,k ɛ n,3.64,4
kev + er + ék,3,ken,k ɛ n,3.64,4
köz + ig + az,3,those,ð oʊ z,3.64,4
lab + or + at,3,lot,l ɑ t,3.64,4
lan + at + ok,3,lot,l ɑ t,3.64,4
leg + en + dá,3,let,l ɛ t,3.64,4
man + ip + ul,3,man,m æ n,3.64,4
mec + han + iz,3,men,m ɛ n,3.64,4
mon + it + or,3,man,m æ n,3.64,4
mos + oly + og,3,mall,m ɔ l,3.64,4
nap + ok + on,3,not,n ɑ t,3.64,4
neh + ez + ít,3,net,n ɛ t,3.64,4
seb + es + ül,3,web,w ɛ b,3.64,4
siv + at + ag,3,give,g ɪ v,3.64,4
szer + ek + kel,3,said,s ɛ d,3.64,4
szer + ez + ni,3,said,s ɛ d,3.64,4
tiv + it + ás,3,give,g ɪ v,3.64,4
tur + is + tá,3,took,t ʊ k,3.64,4
tur + ál + is,3,took,t ʊ k,3.64,4
tör + ök + or,3,tone,t oʊ n,3.64,4
vad + ász + at,3,god,g ɑ d,3.64,4
val + am + en,3,doll,d ɑ l,3.64,4
visel + ő + k,3,wish,w ɪ ʃ,3.64,4
ön + tud + at,3,ain't,eɪ n t,3.64,4
er + ed + mény,3,fled,f l ɛ d,3.67,38
be + oszt + ás,3,blog,b l ɔ g,3.67,6
tény + ez + ő,3,turned,t ɝ n d,3.67,6
el + ef + ánt,3,flesh,f l ɛ ʃ,3.67,4
el + em + ben,3,claim,k l eɪ m,3.67,4
er + ika + i,3,click,k l ɪ k,3.67,4
ér + t + em,3,that's,ð æ t s,3.67,4
ért + et + t,3,that's,ð æ t s,3.67,4
ék + ony + ság,3,scope,s k oʊ p,3.682,7
gyul + lad + ás,3,june,dʒ u n,3.707,6
a + usz + tri,3,use,j u s,3.707,3
össze + tev + ő,3,sweat,s w ɛ t,3.72,5
szül + et + és,3,full,f ʊ l,3.723,19
aj + don + os,3,and,ʌ n d,3.723,9
gyül + ek + ez,3,full,f ʊ l,3.723,9
an + szír + oz,3,and,ʌ n d,3.723,8
szül + in + ap,3,full,f ʊ l,3.723,8
ap + ít + vány,3,ups,ʌ p s,3.723,7
aj + don + ít,3,and,ʌ n d,3.723,5
csom + ag + ol,3,home,h oʊ m,3.723,5
ol + tA/ + Ad,3,old,oʊ l d,3.723,5
csop + ort + já,3,hope,h oʊ p,3.723,4
ef + on + szám,3,stone,s t oʊ n,3.732,4
ít + tA/ + Ad,3,blocks,b l ɑ k s,3.76,26
ít + ás + ár,3,states,s t eɪ t s,3.76,15
ás + ai + t,3,blocks,b l ɑ k s,3.76,13
új + ít + ás,3,states,s t eɪ t s,3.76,12
ad + om + ány,3,stamp,s t æ m p,3.76,10
szál + lít + ás,3,spent,s p ɛ n t,3.76,10
és + ei + t,3,spent,s p ɛ n t,3.76,10
ko + or + din,3,cleaned,k l i n d,3.76,9
ány + ít + ás,3,states,s t eɪ t s,3.76,9
av + at + koz,3,spots,s p ɑ t s,3.76,6
un + at + koz,3,spots,s p ɑ t s,3.76,6
ol + or + szág,3,blocks,b l ɑ k s,3.76,5
ép + ít + kez,3,spots,s p ɑ t s,3.76,5
ki + is + mer,3,clips,k l ɪ p s,3.76,4
kér + és + é,3,clips,k l ɪ p s,3.76,4
or + at + óri,3,spots,s p ɑ t s,3.76,4
